,Unnamed: 0,rooms,type,price,date,distance,bedrooms,bathrooms,car,land_area,building_area,year_built,council_area,region,month,quarter
209,403,4,h,1790000.0,2016-05-28,11.0,4.0,2.0,2.0,514.0,240.0,1935.0,Boroondara,Southern,May,Q2
210,404,4,h,1950000.0,2016-05-28,11.0,4.0,2.0,2.0,844.0,278.0,1940.0,Boroondara,Southern,May,Q2
211,407,3,h,1650000.0,2016-08-28,11.0,3.0,1.0,1.0,697.0,164.0,1947.0,Boroondara,Southern,Aug,Q3
212,411,4,h,1200000.0,2017-04-03,12.2,4.0,3.0,2.0,372.0,201.0,2016.0,Monash,Southern,Apr,Q2
213,412,2,h,1075000.0,2016-04-06,12.2,2.0,1.0,2.0,695.0,114.0,1950.0,Monash,Southern,Apr,Q2
214,413,4,h,1500000.0,2016-06-08,12.2,2.0,2.0,2.0,621.0,203.0,2000.0,Monash,Southern,Jun,Q2
215,415,2,t,700000.0,2016-07-11,12.2,2.0,1.0,2.0,367.0,110.0,1970.0,Monash,Southern,Jul,Q3
216,416,3,h,761000.0,2016-07-11,12.2,3.0,2.0,4.0,400.0,94.0,1950.0,Monash,Southern,Jul,Q3
217,419,3,h,1365000.0,2016-10-09,12.2,3.0,1.0,1.0,792.0,792.0,1950.0,Monash,Southern,Oct,Q4
218,420,4,h,1100000.0,2016-10-12,12.2,3.0,2.0,2.0,803.0,152.0,1970.0,Monash,Southern,Oct,Q4
219,422,2,u,690000.0,2016-05-14,12.2,2.0,1.0,1.0,216.0,90.0,2003.0,Monash,Southern,May,Q2
220,423,3,h,1631000.0,2016-10-15,12.2,3.0,2.0,3.0,782.0,215.0,1950.0,Monash,Southern,Oct,Q4
221,424,4,h,1500000.0,2016-10-15,12.2,4.0,2.0,1.0,593.0,255.0,1930.0,Monash,Southern,Oct,Q4
222,426,5,h,1529500.0,2016-09-17,12.2,5.0,3.0,2.0,585.0,317.0,2000.0,Monash,Southern,Sep,Q3
223,427,2,u,600000.0,2017-03-18,12.2,2.0,1.0,1.0,153.0,80.0,1970.0,Monash,Southern,Mar,Q1
224,430,4,h,1240000.0,2016-11-19,12.2,4.0,2.0,2.0,766.0,192.0,1950.0,Monash,Southern,Nov,Q4
225,431,2,u,700000.0,2016-08-22,12.2,2.0,1.0,2.0,192.0,88.0,2007.0,Monash,Southern,Aug,Q3
226,433,2,h,1110000.0,2016-09-24,12.2,2.0,1.0,1.0,586.0,86.0,1950.0,Monash,Southern,Sep,Q3
227,434,3,h,1305000.0,2017-02-25,12.2,3.0,1.0,1.0,760.0,120.0,1960.0,Monash,Southern,Feb,Q1
228,435,3,h,855000.0,2017-02-25,12.2,3.0,2.0,1.0,320.0,85.0,1958.0,Monash,Southern,Feb,Q1
229,436,3,t,900500.0,2016-11-27,12.2,3.0,2.0,2.0,256.0,134.0,2012.0,Monash,Southern,Nov,Q4
230,437,3,h,1200000.0,2016-05-28,12.2,3.0,2.0,2.0,839.0,198.0,1970.0,Monash,Southern,May,Q2
231,438,3,t,830000.0,2016-08-28,12.2,2.0,1.0,2.0,212.0,130.0,2012.0,Monash,Southern,Aug,Q3
232,439,3,h,850000.0,2016-03-09,10.5,3.0,1.0,1.0,593.0,118.0,1970.0,Moonee Valley,Western,Mar,Q1
233,441,3,t,851000.0,2016-03-12,10.5,3.0,3.0,1.0,557.0,181.0,2017.0,Moonee Valley,Western,Mar,Q1
234,444,4,h,1155000.0,2016-04-06,10.5,3.0,2.0,2.0,569.0,225.0,2008.0,Moonee Valley,Western,Apr,Q2
235,448,3,h,680000.0,2016-06-08,10.5,3.0,1.0,2.0,570.0,120.0,1970.0,Moonee Valley,Western,Jun,Q2
236,451,3,h,627500.0,2016-08-10,10.5,3.0,1.0,1.0,550.0,143.0,1970.0,Moonee Valley,Western,Aug,Q3
237,453,4,h,950000.0,2016-10-12,10.5,4.0,3.0,3.0,761.0,281.0,1970.0,Moonee Valley,Western,Oct,Q4
239,466,3,h,705000.0,2016-05-22,10.5,3.0,1.0,1.0,581.0,106.0,1960.0,Moonee Valley,Western,May,Q2
240,467,4,h,1100000.0,2016-05-22,10.5,4.0,3.0,2.0,873.0,395.0,1992.0,Moonee Valley,Western,May,Q2
241,468,3,h,892500.0,2016-05-22,10.5,3.0,1.0,1.0,586.0,118.0,1965.0,Moonee Valley,Western,May,Q2
242,470,2,h,522500.0,2016-09-24,10.5,2.0,1.0,1.0,220.0,101.0,1995.0,Moonee Valley,Western,Sep,Q3
243,471,4,h,680000.0,2016-09-24,10.5,4.0,2.0,2.0,554.0,140.0,1960.0,Moonee Valley,Western,Sep,Q3
244,475,3,h,875000.0,2017-02-25,10.5,3.0,1.0,3.0,812.0,117.0,1960.0,Moonee Valley,Western,Feb,Q1
245,478,4,h,762000.0,2016-07-26,10.5,4.0,2.0,2.0,589.0,150.0,1961.0,Moonee Valley,Western,Jul,Q3
246,482,3,h,805000.0,2016-11-27,10.5,3.0,2.0,2.0,593.0,103.0,1970.0,Moonee Valley,Western,Nov,Q4
247,485,3,h,634000.0,2016-05-28,10.5,4.0,2.0,1.0,582.0,153.0,1950.0,Moonee Valley,Western,May,Q2
248,489,4,h,1819000.0,2016-03-09,6.6,3.0,2.0,1.0,244.0,180.0,1900.0,Port Phillip,Southern,Mar,Q1
249,492,2,t,1015000.0,2016-07-11,6.6,2.0,1.0,2.0,114.0,120.0,2000.0,Port Phillip,Southern,Jul,Q3
250,496,3,h,1193000.0,2016-06-18,6.6,3.0,1.0,1.0,178.0,100.0,1920.0,Port Phillip,Southern,Jun,Q2
251,500,2,h,981000.0,2017-02-25,6.6,2.0,1.0,0.0,159.0,84.0,1930.0,Port Phillip,Southern,Feb,Q1
252,501,3,h,1690000.0,2017-02-25,6.6,3.0,2.0,2.0,339.0,159.0,1890.0,Port Phillip,Southern,Feb,Q1
253,502,2,u,540000.0,2016-06-27,6.6,2.0,1.0,1.0,483.0,51.0,1970.0,Port Phillip,Southern,Jun,Q2
254,506,2,h,2100000.0,2016-03-09,9.7,2.0,1.0,1.0,659.0,123.0,1920.0,Boroondara,Southern,Mar,Q1
255,507,4,h,1800000.0,2016-03-09,9.7,4.0,2.0,2.0,715.0,218.0,1985.0,Boroondara,Southern,Mar,Q1
256,508,2,t,1255000.0,2016-03-09,9.7,2.0,1.0,1.0,208.0,129.0,2000.0,Boroondara,Southern,Mar,Q1
257,509,3,u,1070000.0,2016-03-12,9.7,3.0,2.0,2.0,206.0,112.0,1998.0,Boroondara,Southern,Mar,Q1
258,510,5,h,2570000.0,2016-03-12,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,Boroondara,Southern,Mar,Q1
259,511,4,h,2400000.0,2016-03-12,9.7,4.0,2.0,2.0,744.0,226.0,1985.0,Boroondara,Southern,Mar,Q1
262,514,2,u,806000.0,2016-03-12,9.7,2.0,1.0,1.0,122.0,97.0,1977.0,Boroondara,Southern,Mar,Q1
263,515,6,h,4000000.0,2016-03-12,9.7,6.0,4.0,7.0,2051.0,449.0,1935.0,Boroondara,Southern,Mar,Q1
264,517,5,h,2250000.0,2016-03-12,9.7,5.0,3.0,2.0,600.0,356.0,2006.0,Boroondara,Southern,Mar,Q1
265,521,5,h,2800000.0,2016-04-06,9.7,5.0,3.0,2.0,678.0,349.0,2001.0,Boroondara,Southern,Apr,Q2
266,524,2,h,1850000.0,2016-06-08,9.7,3.0,1.0,1.0,1015.0,166.0,1930.0,Boroondara,Southern,Jun,Q2
267,526,3,h,700000.0,2016-07-05,9.7,3.0,1.0,1.0,188.0,110.0,1970.0,Boroondara,Southern,Jul,Q3
268,529,3,h,2125000.0,2016-07-05,9.7,3.0,2.0,2.0,699.0,252.0,1985.0,Boroondara,Southern,Jul,Q3
269,530,4,h,1800000.0,2016-08-10,9.7,3.0,2.0,2.0,577.0,200.0,1948.0,Boroondara,Southern,Aug,Q3
270,534,3,h,905000.0,2016-10-12,9.7,3.0,1.0,2.0,281.0,150.0,1995.0,Boroondara,Southern,Oct,Q4
271,535,4,h,1750000.0,2016-10-12,9.7,4.0,3.0,2.0,453.0,308.0,2016.0,Boroondara,Southern,Oct,Q4
272,536,2,t,760000.0,2016-10-12,9.7,2.0,1.0,1.0,121.0,100.0,1960.0,Boroondara,Southern,Oct,Q4
273,538,3,t,1367000.0,2016-10-12,9.7,3.0,2.0,2.0,219.0,164.0,2003.0,Boroondara,Southern,Oct,Q4
274,541,4,t,1400000.0,2016-12-11,9.7,4.0,3.0,2.0,241.0,240.0,2009.0,Boroondara,Southern,Dec,Q4
275,542,4,h,3270000.0,2016-12-11,9.7,4.0,2.0,4.0,935.0,241.0,1927.0,Boroondara,Southern,Dec,Q4
276,543,2,u,625000.0,2016-08-13,9.7,2.0,1.0,1.0,115.0,104.0,1960.0,Boroondara,Southern,Aug,Q3
278,546,4,h,2730000.0,2016-10-15,9.7,4.0,3.0,2.0,674.0,336.0,1997.0,Boroondara,Southern,Oct,Q4
279,550,2,u,1053000.0,2016-07-16,9.7,2.0,1.0,2.0,231.0,98.0,1985.0,Boroondara,Southern,Jul,Q3
280,552,3,t,1472000.0,2016-07-16,9.7,3.0,2.0,2.0,306.0,170.0,1995.0,Boroondara,Southern,Jul,Q3
281,555,2,u,754000.0,2017-03-18,9.7,2.0,1.0,1.0,87.0,88.0,1990.0,Boroondara,Southern,Mar,Q1
283,558,4,h,2188000.0,2016-11-19,9.7,4.0,2.0,2.0,752.0,253.0,1981.0,Boroondara,Southern,Nov,Q4
284,559,2,u,755000.0,2016-11-19,9.7,2.0,1.0,1.0,213.0,92.0,1980.0,Boroondara,Southern,Nov,Q4
285,561,4,h,3290000.0,2016-05-22,9.7,4.0,3.0,2.0,1007.0,350.0,1910.0,Boroondara,Southern,May,Q2
286,564,4,h,2410000.0,2016-09-24,9.7,4.0,2.0,1.0,685.0,207.0,1940.0,Boroondara,Southern,Sep,Q3
287,569,4,h,2000000.0,2016-06-27,9.7,3.0,1.0,2.0,739.0,291.0,1930.0,Boroondara,Southern,Jun,Q2
288,570,4,h,1900000.0,2016-11-27,9.7,4.0,2.0,1.0,665.0,155.0,1940.0,Boroondara,Southern,Nov,Q4
289,571,3,h,3401000.0,2016-11-27,9.7,3.0,2.0,1.0,706.0,166.0,1930.0,Boroondara,Southern,Nov,Q4
290,572,3,h,1750000.0,2016-11-27,9.7,3.0,2.0,3.0,613.0,193.0,1943.0,Boroondara,Southern,Nov,Q4
291,575,5,h,3020000.0,2016-05-28,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,Boroondara,Southern,May,Q2
292,577,5,h,2450000.0,2016-05-28,9.7,4.0,2.0,2.0,981.0,260.0,1960.0,Boroondara,Southern,May,Q2
293,579,2,u,730000.0,2016-08-28,9.7,2.0,1.0,1.0,130.0,80.0,1960.0,Boroondara,Southern,Aug,Q3
294,581,3,h,1500000.0,2016-08-28,9.7,3.0,2.0,2.0,404.0,190.0,2011.0,Boroondara,Southern,Aug,Q3
295,583,4,h,1700000.0,2016-07-30,9.7,3.0,1.0,1.0,672.0,115.0,1935.0,Boroondara,Southern,Jul,Q3
296,585,3,t,1315000.0,2016-03-09,9.2,3.0,2.0,2.0,260.0,167.0,2000.0,Boroondara,Southern,Mar,Q1
297,586,3,h,1500000.0,2016-03-09,9.2,3.0,2.0,1.0,778.0,154.0,1950.0,Boroondara,Southern,Mar,Q1
298,587,4,h,3230000.0,2016-03-09,9.2,4.0,4.0,3.0,1135.0,275.0,1960.0,Boroondara,Southern,Mar,Q1
299,590,4,h,1905000.0,2016-03-12,9.2,4.0,2.0,2.0,647.0,185.0,1955.0,Boroondara,Southern,Mar,Q1
300,591,5,h,3300000.0,2016-03-12,9.2,5.0,4.0,2.0,760.0,477.0,2015.0,Boroondara,Southern,Mar,Q1
301,592,4,h,1900000.0,2016-03-12,9.2,4.0,2.0,2.0,642.0,215.0,1955.0,Boroondara,Southern,Mar,Q1
302,593,3,h,2251000.0,2016-03-12,9.2,3.0,1.0,2.0,888.0,137.0,1950.0,Boroondara,Southern,Mar,Q1
303,594,4,h,2205000.0,2016-03-12,9.2,4.0,2.0,2.0,750.0,214.0,1950.0,Boroondara,Southern,Mar,Q1
304,595,3,h,1265000.0,2016-03-12,9.2,3.0,2.0,1.0,347.0,160.0,2011.0,Boroondara,Southern,Mar,Q1
305,597,4,h,1750000.0,2017-04-03,9.2,4.0,2.0,2.0,673.0,185.0,1960.0,Boroondara,Southern,Apr,Q2
306,598,3,h,1450000.0,2017-04-03,9.2,3.0,1.0,2.0,665.0,124.0,1950.0,Boroondara,Southern,Apr,Q2
307,599,4,h,2614000.0,2017-04-03,9.2,4.0,2.0,2.0,772.0,150.0,1955.0,Boroondara,Southern,Apr,Q2
308,600,4,h,1825000.0,2017-04-03,9.2,4.0,2.0,3.0,736.0,225.0,1958.0,Boroondara,Southern,Apr,Q2
309,603,5,h,3250000.0,2016-06-08,9.2,3.0,4.0,2.0,886.0,520.0,2013.0,Boroondara,Southern,Jun,Q2
310,605,3,t,1150000.0,2016-06-08,9.2,3.0,2.0,1.0,207.0,144.0,2003.0,Boroondara,Southern,Jun,Q2
311,608,4,h,1572000.0,2016-07-05,9.2,4.0,2.0,2.0,662.0,330.0,1965.0,Boroondara,Southern,Jul,Q3
312,611,5,h,1750000.0,2016-07-11,9.2,5.0,3.0,2.0,705.0,365.0,2013.0,Boroondara,Southern,Jul,Q3
313,612,4,h,1850000.0,2016-07-11,9.2,4.0,2.0,2.0,619.0,254.0,1990.0,Boroondara,Southern,Jul,Q3
314,615,4,h,2130000.0,2016-08-10,9.2,4.0,3.0,2.0,1274.0,275.0,1970.0,Boroondara,Southern,Aug,Q3
315,617,5,h,3690000.0,2016-08-10,9.2,4.0,4.0,2.0,624.0,154.0,1967.0,Boroondara,Southern,Aug,Q3
316,618,4,h,1740000.0,2016-10-09,9.2,4.0,2.0,2.0,610.0,275.0,1993.0,Boroondara,Southern,Oct,Q4
317,619,4,h,2575000.0,2016-10-09,9.2,4.0,3.0,2.0,657.0,355.0,2006.0,Boroondara,Southern,Oct,Q4
318,620,4,h,1388800.0,2016-10-09,9.2,3.0,2.0,1.0,517.0,247.0,1970.0,Boroondara,Southern,Oct,Q4
319,622,4,h,1800000.0,2016-10-12,9.2,4.0,2.0,4.0,587.0,165.0,1960.0,Boroondara,Southern,Oct,Q4
320,623,4,h,2910000.0,2016-10-12,9.2,4.0,3.0,2.0,1070.0,247.0,1992.0,Boroondara,Southern,Oct,Q4
321,628,5,h,2200000.0,2016-12-06,9.2,5.0,3.0,2.0,900.0,355.0,1955.0,Boroondara,Southern,Dec,Q4
322,632,3,h,1700000.0,2016-08-13,9.2,3.0,2.0,3.0,763.0,168.0,1960.0,Boroondara,Southern,Aug,Q3
323,635,3,h,1230000.0,2016-05-14,9.2,3.0,3.0,1.0,310.0,188.0,2012.0,Boroondara,Southern,May,Q2
324,636,7,h,2600000.0,2016-05-14,9.2,5.0,3.0,3.0,637.0,529.0,2008.0,Boroondara,Southern,May,Q2
325,637,4,h,1950000.0,2016-05-14,9.2,3.0,3.0,2.0,665.0,232.0,1970.0,Boroondara,Southern,May,Q2
326,638,5,h,1750000.0,2016-10-15,9.2,5.0,2.0,2.0,710.0,170.0,1955.0,Boroondara,Southern,Oct,Q4
327,639,5,h,2000000.0,2016-10-15,9.2,5.0,2.0,2.0,1002.0,244.0,1950.0,Boroondara,Southern,Oct,Q4
328,640,3,h,1480000.0,2016-10-15,9.2,3.0,1.0,4.0,605.0,116.0,1950.0,Boroondara,Southern,Oct,Q4
330,642,3,h,1818000.0,2016-10-15,9.2,3.0,1.0,1.0,722.0,90.0,1930.0,Boroondara,Southern,Oct,Q4
331,644,4,h,2525000.0,2016-04-16,9.2,4.0,2.0,2.0,1235.0,196.0,1960.0,Boroondara,Southern,Apr,Q2
332,645,4,h,3360000.0,2016-04-16,9.2,4.0,3.0,1.0,904.0,420.0,2003.0,Boroondara,Southern,Apr,Q2
333,647,3,h,1903000.0,2016-07-16,9.2,3.0,1.0,2.0,713.0,720.0,1950.0,Boroondara,Southern,Jul,Q3
334,649,4,h,1720000.0,2017-03-18,9.2,4.0,3.0,2.0,869.0,170.0,1950.0,Boroondara,Southern,Mar,Q1
335,652,4,h,1675000.0,2017-03-18,9.2,4.0,2.0,2.0,667.0,201.0,1974.0,Boroondara,Southern,Mar,Q1
336,653,4,t,1680000.0,2017-03-18,9.2,4.0,3.0,1.0,362.0,200.0,2014.0,Boroondara,Southern,Mar,Q1
337,656,5,h,4000000.0,2016-06-18,9.2,5.0,5.0,4.0,1364.0,518.0,2013.0,Boroondara,Southern,Jun,Q2
338,658,4,h,2205000.0,2016-11-19,9.2,4.0,2.0,2.0,1010.0,250.0,1950.0,Boroondara,Southern,Nov,Q4
339,660,3,h,2100000.0,2016-11-19,9.2,3.0,2.0,3.0,949.0,175.0,1940.0,Boroondara,Southern,Nov,Q4
340,662,2,h,685000.0,2016-05-22,9.2,2.0,1.0,1.0,177.0,85.0,1975.0,Boroondara,Southern,May,Q2
341,664,3,h,1335000.0,2016-05-22,9.2,3.0,2.0,2.0,368.0,177.0,2009.0,Boroondara,Southern,May,Q2
342,667,4,h,1900000.0,2016-08-22,9.2,4.0,2.0,4.0,587.0,165.0,1960.0,Boroondara,Southern,Aug,Q3
343,670,2,u,1040000.0,2016-09-24,9.2,2.0,1.0,1.0,250.0,112.0,1995.0,Boroondara,Southern,Sep,Q3
344,672,4,h,1250000.0,2017-02-25,9.2,4.0,2.0,2.0,644.0,153.0,1950.0,Boroondara,Southern,Feb,Q1
345,674,5,h,1875000.0,2016-06-27,9.2,5.0,3.0,2.0,842.0,200.0,1961.0,Boroondara,Southern,Jun,Q2
346,675,4,h,1530000.0,2016-06-27,9.2,4.0,2.0,2.0,701.0,198.0,1960.0,Boroondara,Southern,Jun,Q2
347,676,4,h,1700000.0,2016-06-27,9.2,3.0,2.0,5.0,754.0,175.0,1960.0,Boroondara,Southern,Jun,Q2
348,680,3,h,1651000.0,2016-11-27,9.2,3.0,1.0,2.0,657.0,151.0,1960.0,Boroondara,Southern,Nov,Q4
349,681,5,h,1920000.0,2016-11-27,9.2,5.0,3.0,2.0,900.0,355.0,1955.0,Boroondara,Southern,Nov,Q4
350,682,5,h,1560000.0,2016-11-27,9.2,5.0,2.0,3.0,845.0,199.0,1980.0,Boroondara,Southern,Nov,Q4
351,684,3,h,1038000.0,2016-05-28,9.2,3.0,2.0,1.0,207.0,144.0,2003.0,Boroondara,Southern,May,Q2
352,685,5,h,1660000.0,2016-05-28,9.2,4.0,3.0,2.0,737.0,193.0,1950.0,Boroondara,Southern,May,Q2
353,691,3,h,1770000.0,2016-08-28,9.2,3.0,2.0,1.0,720.0,147.0,1955.0,Boroondara,Southern,Aug,Q3
354,696,3,u,875000.0,2016-03-09,13.0,3.0,1.0,2.0,348.0,121.0,1950.0,Glen Eira,Southern,Mar,Q1
355,700,3,h,1425000.0,2016-03-12,13.0,3.0,2.0,2.0,613.0,143.0,1960.0,Glen Eira,Southern,Mar,Q1
356,701,2,t,851000.0,2016-03-12,13.0,2.0,1.0,1.0,140.0,250.0,1970.0,Glen Eira,Southern,Mar,Q1
357,702,3,h,1222500.0,2016-04-02,13.0,3.0,2.0,2.0,299.0,181.0,2000.0,Glen Eira,Southern,Apr,Q2
358,708,3,h,1317500.0,2016-04-06,13.0,3.0,1.0,1.0,576.0,127.0,1945.0,Glen Eira,Southern,Apr,Q2
359,710,4,t,1435000.0,2016-06-08,13.0,3.0,3.0,2.0,291.0,212.0,2012.0,Glen Eira,Southern,Jun,Q2
360,711,3,h,1110000.0,2016-06-08,13.0,3.0,1.0,2.0,692.0,164.0,1940.0,Glen Eira,Southern,Jun,Q2
361,712,4,h,2435000.0,2016-06-08,13.0,3.0,2.0,2.0,795.0,250.0,1928.0,Glen Eira,Southern,Jun,Q2
362,713,3,h,1500000.0,2016-07-05,13.0,3.0,2.0,1.0,565.0,222.0,1940.0,Glen Eira,Southern,Jul,Q3
363,714,4,h,1300000.0,2016-07-11,13.0,4.0,2.0,2.0,697.0,194.0,1940.0,Glen Eira,Southern,Jul,Q3
364,716,3,h,1125000.0,2016-08-10,13.0,3.0,1.0,2.0,584.0,116.0,1948.0,Glen Eira,Southern,Aug,Q3
365,719,4,h,1328000.0,2016-10-09,13.0,3.0,2.0,2.0,610.0,112.0,1940.0,Glen Eira,Southern,Oct,Q4
366,720,3,h,1340000.0,2016-10-09,13.0,3.0,2.0,1.0,526.0,135.0,1910.0,Glen Eira,Southern,Oct,Q4
367,721,4,t,1155000.0,2016-10-09,13.0,4.0,3.0,2.0,271.0,205.0,2010.0,Glen Eira,Southern,Oct,Q4
368,722,3,h,1275000.0,2016-10-09,13.0,3.0,1.0,4.0,758.0,138.0,1960.0,Glen Eira,Southern,Oct,Q4
369,724,2,h,855000.0,2016-10-12,13.0,2.0,1.0,1.0,296.0,103.0,1940.0,Glen Eira,Southern,Oct,Q4
370,726,2,u,650000.0,2016-10-12,13.0,2.0,1.0,1.0,116.0,92.0,1960.0,Glen Eira,Southern,Oct,Q4
371,727,4,h,1815000.0,2016-10-12,13.0,4.0,2.0,4.0,902.0,233.0,1950.0,Glen Eira,Southern,Oct,Q4
372,728,4,h,2255000.0,2016-10-12,13.0,4.0,3.0,2.0,557.0,353.0,2008.0,Glen Eira,Southern,Oct,Q4
373,731,2,u,855000.0,2016-12-11,13.0,2.0,2.0,3.0,226.0,475.0,2005.0,Glen Eira,Southern,Dec,Q4
374,734,4,h,1860000.0,2016-12-11,13.0,4.0,2.0,3.0,855.0,197.0,1930.0,Glen Eira,Southern,Dec,Q4
375,735,2,u,725000.0,2016-08-13,13.0,2.0,1.0,1.0,227.0,100.0,1990.0,Glen Eira,Southern,Aug,Q3
376,736,3,h,1293000.0,2016-10-15,13.0,3.0,1.0,1.0,632.0,108.0,1950.0,Glen Eira,Southern,Oct,Q4
377,739,3,h,1328000.0,2016-10-15,13.0,3.0,2.0,2.0,690.0,245.0,1970.0,Glen Eira,Southern,Oct,Q4
378,740,4,t,1247000.0,2016-10-15,13.0,4.0,2.0,3.0,354.0,255.0,2008.0,Glen Eira,Southern,Oct,Q4
379,745,3,h,1370000.0,2016-07-16,13.0,3.0,1.0,2.0,624.0,143.0,1950.0,Glen Eira,Southern,Jul,Q3
380,749,3,h,1095000.0,2016-09-17,13.0,3.0,2.0,1.0,581.0,170.0,1965.0,Glen Eira,Southern,Sep,Q3
381,751,2,u,725000.0,2017-03-18,13.0,2.0,1.0,1.0,677.0,88.0,2012.0,Glen Eira,Southern,Mar,Q1
382,752,3,t,825000.0,2017-03-18,13.0,3.0,2.0,2.0,147.0,149.0,2007.0,Glen Eira,Southern,Mar,Q1
383,755,3,h,1165000.0,2016-06-18,13.0,3.0,1.0,2.0,694.0,125.0,1950.0,Glen Eira,Southern,Jun,Q2
384,757,4,h,1910000.0,2016-06-18,13.0,4.0,2.0,4.0,736.0,284.0,1950.0,Glen Eira,Southern,Jun,Q2
385,759,2,u,820000.0,2016-11-19,13.0,2.0,1.0,3.0,336.0,109.0,1960.0,Glen Eira,Southern,Nov,Q4
386,762,4,h,1430000.0,2016-08-22,13.0,4.0,2.0,2.0,611.0,168.0,1970.0,Glen Eira,Southern,Aug,Q3
387,763,2,h,910000.0,2016-08-22,13.0,2.0,1.0,2.0,274.0,96.0,1970.0,Glen Eira,Southern,Aug,Q3
388,764,4,h,2520000.0,2016-08-22,13.0,4.0,4.0,2.0,579.0,361.0,2012.0,Glen Eira,Southern,Aug,Q3
389,768,5,h,1900000.0,2017-02-25,13.0,5.0,2.0,2.0,567.0,250.0,1926.0,Glen Eira,Southern,Feb,Q1
391,772,2,t,670000.0,2016-07-26,13.0,2.0,2.0,1.0,123.0,90.0,2007.0,Glen Eira,Southern,Jul,Q3
392,773,2,t,680000.0,2016-11-27,13.0,2.0,1.0,1.0,83.0,107.0,1998.0,Glen Eira,Southern,Nov,Q4
393,774,4,t,1320000.0,2016-11-27,13.0,4.0,3.0,3.0,346.0,220.0,2010.0,Glen Eira,Southern,Nov,Q4
394,776,6,h,1900000.0,2016-11-27,13.0,6.0,3.0,2.0,708.0,275.0,1988.0,Glen Eira,Southern,Nov,Q4
395,777,3,h,1535000.0,2016-08-28,13.0,2.0,2.0,2.0,572.0,150.0,1930.0,Glen Eira,Southern,Aug,Q3
396,778,4,h,1281000.0,2016-08-28,13.0,3.0,1.0,5.0,594.0,150.0,1940.0,Glen Eira,Southern,Aug,Q3
397,780,5,h,1385000.0,2016-08-28,13.0,5.0,2.0,2.0,664.0,178.0,1950.0,Glen Eira,Southern,Aug,Q3
398,784,4,h,2620000.0,2016-08-28,13.0,4.0,4.0,2.0,579.0,361.0,2012.0,Glen Eira,Southern,Aug,Q3
399,789,2,h,825000.0,2016-03-09,13.9,2.0,2.0,1.0,176.0,125.0,2008.0,Glen Eira,Southern,Mar,Q1
400,790,2,u,746000.0,2016-03-12,13.9,2.0,1.0,2.0,281.0,95.0,2002.0,Glen Eira,Southern,Mar,Q1
401,792,5,h,1275000.0,2016-03-12,13.9,5.0,2.0,2.0,683.0,190.0,1960.0,Glen Eira,Southern,Mar,Q1
402,797,3,u,1025000.0,2017-04-03,13.9,3.0,2.0,2.0,384.0,120.0,1999.0,Glen Eira,Southern,Apr,Q2
403,800,2,u,495000.0,2016-04-06,13.9,2.0,1.0,1.0,76.0,79.0,1980.0,Glen Eira,Southern,Apr,Q2
404,802,4,h,1220000.0,2016-04-06,13.9,3.0,2.0,2.0,585.0,178.0,1950.0,Glen Eira,Southern,Apr,Q2
405,803,3,h,885000.0,2016-04-06,13.9,3.0,1.0,2.0,565.0,110.0,1950.0,Glen Eira,Southern,Apr,Q2
406,804,3,t,830000.0,2016-04-06,13.9,0.0,2.0,2.0,292.0,141.0,2012.0,Glen Eira,Southern,Apr,Q2
407,808,4,t,1210000.0,2016-06-08,13.9,3.0,3.0,2.0,291.0,222.0,2014.0,Glen Eira,Southern,Jun,Q2
408,809,4,t,1160000.0,2016-06-08,13.9,3.0,2.0,2.0,321.0,180.0,2006.0,Glen Eira,Southern,Jun,Q2
409,810,3,h,1215000.0,2016-07-05,13.9,3.0,2.0,3.0,730.0,110.0,1970.0,Glen Eira,Southern,Jul,Q3
410,811,4,h,1200000.0,2016-07-05,13.9,4.0,2.0,2.0,619.0,191.0,1960.0,Glen Eira,Southern,Jul,Q3
411,812,3,h,1050000.0,2016-07-05,13.9,3.0,2.0,2.0,627.0,140.0,1950.0,Glen Eira,Southern,Jul,Q3
412,813,5,h,950000.0,2016-07-05,13.9,5.0,2.0,4.0,618.0,146.0,1950.0,Glen Eira,Southern,Jul,Q3
414,818,3,h,1338000.0,2016-07-05,13.9,3.0,2.0,2.0,610.0,177.0,1970.0,Glen Eira,Southern,Jul,Q3
415,820,2,u,651000.0,2016-07-05,13.9,2.0,1.0,1.0,265.0,150.0,1960.0,Glen Eira,Southern,Jul,Q3
416,822,3,h,1390000.0,2016-07-05,13.9,4.0,2.0,2.0,590.0,118.0,1960.0,Glen Eira,Southern,Jul,Q3
417,825,3,h,1100000.0,2016-08-10,13.9,3.0,1.0,2.0,578.0,163.0,1955.0,Glen Eira,Southern,Aug,Q3
418,828,4,h,1206000.0,2016-08-10,13.9,4.0,1.0,1.0,636.0,138.0,1940.0,Glen Eira,Southern,Aug,Q3
419,832,4,h,1415000.0,2016-10-09,13.9,4.0,2.0,2.0,604.0,177.0,1970.0,Glen Eira,Southern,Oct,Q4
420,833,4,t,1185000.0,2016-10-12,13.9,4.0,2.0,2.0,305.0,207.0,2012.0,Glen Eira,Southern,Oct,Q4
421,834,4,t,1060000.0,2016-10-12,13.9,4.0,3.0,1.0,313.0,166.0,1960.0,Glen Eira,Southern,Oct,Q4
